"NM","CD","GUBUN","TOT_FLPOP_CO_1","TOT_BDPOP_CO_1","TOT_REPOP_CO_1","TOT_WRC_POPLTN_CO_1","TOT_FLPOP_CO_2","TOT_BDPOP_CO_2","TOT_REPOP_CO_2","TOT_WRC_POPLTN_CO_2","TOT_FLPOP_CO_3","TOT_BDPOP_CO_3","TOT_REPOP_CO_3","TOT_WRC_POPLTN_CO_3"
"돈암1동","11290580","dong","71275.3329880845844989089995081288745685","156353.300845281612470558154551541376762","357.072435065427527014992318576477292672","20.8882715821998990255751316892847933816","74122.2700610830265458729412376517595769","160520.381882674652169108326489751962609","343.074692905571578082916037382205532792","21.2999698810191916412244340773516098487","59699.9369451552860978151821331605645034","139559.766458722911877062554306255863992","338.502674955525749561757995072621413079","50.4222074396049429797856135279727325716"
"돈암2동","11290590","dong","39666.4133280252856091587950731666123798","108318.499028868541372612886492224916459","455.092709879000639378475866478472247355","16.0206531311449700215941032415282351948","39256.7526811672879495252916410312089079","110360.236449398622320340680153933384001","454.996199920379284137381926097499185697","18.4575295863341898592160978610980420542","70398.8274040027505338207086243711773009","157604.504602318651755878059667281917653","451.59422387897651188882052766819876226","18.9642068690963048749592848612066157577"
"안암동","11290600","dong","41251.0933701431398116431085449240990746","103867.365265531646165735227247285778584","117.570583653141687646249113144605873357","61.3136499686946801028636454523908231794","41859.3815983392354090574666855038998477","99278.6818877686911288211983722777688996","116.111470099366405029850066432127673208","77.0782524914942944027940866528166681721","34215.6415428929203655967272623401247735","89434.0353290764274415254453191405589563","48.5213157961780489104127438514576081192","36.2925545835852041253540666421165021111"
"보문동","11290610","dong","109723.06285515229365787812153012126886","192062.061207753659474719325364858882527","305.911766200024674693199219118532871771","63.0293265985935424876445102436263090288","93251.435123700042817849963350823336454","162829.459587932623573040720501041417198","305.204183086223538205859513908543975383","63.9727707503283911374307838569448375462","94274.2737294347318078567126051395934481","165205.340801056657449943030487760626447","272.292496716088625692161430551624538257","126.131225824243611794503349226738658713"
"정릉1동","11290620","dong","136508.343706893651381085354775762877233","221063.856903744574908320156108064461865","442.986071392524307775123641624331325909","23.9923628166739561955388083302493018874","117601.646872792113851226323049490293712","195019.4832284762641725263264138882347","432.871850082427749554217272819029034754","25.0437371732328499814958113245634693672","115624.81075261581939911852773946102345","190341.949836826699862059684419473135282","425.470174612253137301079971739057295697","31.7515055680785923359014904282878578878"
"정릉2동","11290630","dong","41911.4271125204354411695294163080184166","84997.1386520547004732869629394424396377","211.627497843819593136266310807505653269","12.615264470008710539753101252515543808","47114.1166525781910397295012679628064243","94368.2946651162191966565258248194601182","211.018189151730737048972113400071229044","14.014099918043690007766540370991757169","44908.9512595955391738289044028989362843","89290.096159209786699048706077210567644","207.05339174687085659362113872070920099","15.1640628017043479753358706892482761284"
"정릉3동","11290640","dong","7446.5736963403696899725161631734184224","18044.5477925256282221860491717453839033","49.5469534924207333590175958147640934011","8.99368179712742683284761585728767903303","7613.9341104393957201136057247832811792","18161.8938142198216724477206893019180865","48.8838972872516603115924221788843937938","9.35820558764691722858846960971443331949","7565.20733547564384014500504991147728294","16443.0965164723901510699715985688041797","48.8147634649117569606760533637689748774","7.65185715443930270369809385482023006479"
"정릉4동","11290650","dong","9651.214916131491863539108078790438982","25792.7796431378218823021980196580319837","73.1703968034091799406979740224494757562","7.55746785249179703769876046219287185663","10130.819310824625552641519441431239562","26027.3776340413983388647967116533892699","72.1230669157642533116759512865061101872","7.86170506921127443893137889191420941267","9535.96824301930398601908832760263496353","24727.9939163326115103439307502247451475","70.752653258151740061875926678292297656","6.45359830510254275004058739860217806924"
"길음1동","11290660","dong","85068.1867924152888039953043236037326648","197553.118446447402455281641099106627669","463.943439649283378764665698349217718883","28.2403814905456402501707820158246947479","83398.7677165615445326541846568110520835","195537.576288160661108789802158154095121","464.885227853054510966526724898359829417","29.699489975261478872772372444073035012","90403.5230837594593339832998401612978107","216045.11112437573369943691677112556955","456.754014206410792096937861875484987763","79.2030614748933855959463313370076337903"
"길음2동","11290685","dong","62374.3635861522011598841532066760609258","111566.066425437198905734038610877041422","195.768806811073895997526335790474976573","27.1206123735138541718299686307277246302","69681.6573550203817656958478790925806596","131495.860625072286227496854811489320521","179.222636859957088534991254841702013157","27.5926856959422937570663475451007050415","88993.5632802486882262553019735025244121","160460.111692548086568805866927251140647","293.582399218246578058504046848556517798","9.51227744693305764251303512461555528805"
"종암동","11290705","dong","66112.2837910799457006430151798682926144","126025.964606399911151372503892145259478","276.728684525151587935052188533040917871","24.9552244397953537787762841068672361989","64948.3132476113568349549768946735649241","121996.067846096514497781125955641252257","273.316576089683590501492964700734673779","26.9824182749851640187144112072374165121","66506.9309288896530822378346626060346148","124688.881410498723135500178299391774945","269.603399262850769764972632883224937562","148.145719777584053277062535919131691998"
"월곡1동","11290715","dong","57174.0754192752739935444022416067995133","115539.01111979791885974362289131161905","326.268291031315599933515140695505500391","37.8081337248552825709120532535515021679","62251.3127681709892085223740019576097462","120974.676245411210906800128865714948218","324.400969365664674172889362217311097841","40.2294958847103291616136121593420461331","71611.6011975482682130552460452794723893","132246.380268771199743910171567873038543","321.333226629238153280432726145991722225","29.8874066595667403335323775108807397056"
"월곡2동","11290725","dong","56798.8119329919382241239847605072213185","98604.5562114163887694440351578827088289","153.845806884233379540950874586912920191","39.3015332709881313579326250838202172861","54120.5718117495647362707746341228721693","94979.6302588729150190794360064590431114","152.086709947467652161885030235418289196","43.8571432867147586729492989171781078131","54830.916203838740426453209524983687007","92023.2595464837606786205071611783844574","149.748764873390125602528288383645510394","36.2719774354471564273192264784683527937"
"장위1동","11290760","dong","103173.353888595886242849608503387561362","119965.732540034498147088571824274888399","294.409369618407965070975810727440855823","12.7864178584568724198085954385783294","105649.750077292077317258446520177778773","125107.374293704297999079489830321157325","292.00317282228697813858294594031232994","14.675002553086716814419274195917579366","101430.679848521517974429962186337558634","117630.638859238886378547916191606010456","285.064372759054364659124452135569604139","18.5221195236289924330706568497567922599"
"장위2동","11290770","dong","87477.9837707263303548394662163746804569","125982.446820985482773986256713337554821","283.015549145148807429817772461830718356","31.3240226084101409507727667159173526584","73148.3354440770186918079692300476089965","105128.317238912732474964234620886981402","222.75674851661624334529421421703135627","26.8386922770233823494922488801332113793","77773.1947278313281268322427824292314548","108997.409208705645066722953164942892657","201.04833603039470906916203475691268557","25.5927671849715049602476605924153943573"
"장위3동","11290780","dong","48173.6691638447198322957309859558224035","75080.627956639223327892891105253719017","184.447569056693627750173687248417223144","24.8210757607953594986956502081986409444","38870.0156280847382785596843639279088658","57545.3502303522422609332543640334022054","176.038242842653669887227619964765224573","25.0320624400006631009917880970357878619","45385.2240000361691450066234746793379238","67222.0081712126760796866546404259519644","170.974562541726383432120310632673698551","18.0092201178812717674203412257421833203"
"석관동","11290810","dong","52187.3035613914520065419870524582345092","77563.6972149198347251874958069606426527","190.041228499926428015309738055546002786","26.8918288867854003866334643722731149927","48901.804233123404178550468408302528001","75133.2932680788353413881032127560854743","184.877095321667428695780125190765672947","28.9834155779798204167049560456721350477","48962.3587685684695843267430499844117596","74655.7212788784134159218795189688872251","184.33023842396969623508757885028129304","21.0398963114220365289132262132753176421"
"강북구","11305","gu","37730.374810726174705701335709304175958","62984.5708390677338282501584871447388424","137.521949459366637854155777705294005871","15.1478295903231597625309776098061093891","36924.6800290203998754527773467912821514","61483.9522452200941432468228843801425286","135.297650133752022316276239443939554401","15.8747358565217348993156545611104555227","37203.3461890246546888479419984650346027","63057.8579604000252343944796757981128278","132.91426072892281757500261588940091542","11.9512190890832091464609925300014906233"
"삼양동","11305534","dong","96611.8853385946754967163513300835582015","141519.970274667492138733504889775507035","305.883260322830451998069729459868195458","15.9570421001176714600328729658940373193","91218.6448291783530373098782532927684686","134498.375320886632042699418730086268085","279.586972133021905235389821887725376283","16.3009887946335977553830263348519101028","86305.0953097135757844850857417418919778","131931.309676054326901530145885511610286","266.860944435932632307434147236284083293","11.3293956648124813044126276380972035049"
"미아동","11305535","dong","65039.1984603084170764052797633011447147","136250.791988433162735250606828072560838","274.712385037798087833276680087900303055","31.0356053678551081279054736610284718465","62100.1517668631177797034561671446285542","129864.470874646316182560694776251597861","272.653717809386565041915422290099725671","36.002738506173607886131764277814748675","63562.9904295911869892231164391759585969","134428.286446788239743767744035849535364","267.997778554432597798662345061353071005","22.1665796919659314511688921018992402082"
"송중동","11305545","dong","101920.926396114518485067714837359973827","163494.638201398072926506706971471755148","274.204771142742600673692359443904282232","31.5280651389548091588983148474976153502","97177.8004082704722758544418997940215563","155110.772903005810711800675535566993682","267.836489058259182629612050890960449374","33.9058028781685889785404561017081925968","99518.2961389409851022749789183136494127","162496.059867381216793463986028486772682","278.490228695976738720721800076493113316","20.7268688972550031564929289950371636722"
"송천동","11305555","dong","126109.860917956567966640130733458220987","156500.96875905552186198226652777493507","319.271443206459973650787837134722466097","36.324424944064479085986118726576832299","121406.214148212702560915048028602791551","152267.471003478397631802615746401221156","315.285667041185994628897308092956918069","38.5973945950720725281993663693134015799","124598.928580277302297422926399950016212","158719.377981926120945684643235329919929","303.489924065577867523572634307191309715","20.4674992270825949772756896739311925766"
"삼각산동","11305575","dong","59690.8940814513241476255520044558197515","192397.477024679406421154534724892914451","552.435450289760897529407084222950123994","20.9529619266115877836275146869654010901","56976.6898298566446085907143899107509913","182947.872379222088135053774848488867081","549.053801371225483045340618244990518122","21.8812577081703290145477210338562732903","53790.97762807166443433633482302703993","194965.264829525110400891163950296391582","538.494436855994801543623271049106846844","21.4834166589308684870104897423316137759"
"번1동","11305590","dong","119023.028498634887779864150748430242039","179112.693686900896566310871007793491055","311.336001666228043974212214807794459792","68.6188874698682355904372718421991626881","119359.293338478404425191688880349649559","175193.819779353949138066045275549233648","316.163542219990538666339448756222118531","70.7339637659982917933425148095704780557","118681.693933928891457836519133367669686","172124.959837768804400650345597008539419","310.883924289955970892675216310951735896","41.2520605848266686902511128368985554513"
"번2동","11305600","dong","30677.0564776023203351595230422172091524","50854.7377537866580728327425072510473735","180.873348372542700612310667096358362875","21.118675475346438930067676442152755398","33538.5010473735095069287786013535288431","52818.0660852400902352562036738640025782","176.583145343216242346116661295520464067","21.2999516596841766032871414759909764744","35475.9708346761198839832420238478891395","57066.8796326135997421849822752175314212","170.721882049629390912020625201417982597","13.8776990009668063164679342571704801805"
"번3동","11305606","dong","29178.3207841758797661458231624248747642","64773.6660185182602097322691424633917039","183.146095626532610606014110479081172916","14.3578355748853186481688645128053481078","27674.8582582197213798772702630069064537","60720.0172777580946482655753223771145028","176.134561932579546965651854104304467946","14.2462461792255881923540805917213687183","29974.5297204406665234602755700125817044","65006.55113444569362573474642704703772","169.708872565840068218317213315218654771","11.7447838931866304745060076940888307384"
"수유1동","11305610","dong","36155.5887912471296087116911787835546239","54137.9173613275720564727144822142977657","126.614639781978947127606944416642121187","17.4668493040999053450045897663937590616","36663.723115550586088861308984217494874","55234.6244541609592468779579686065698002","126.80909717436250861474844934527911785","17.5983940107123145863061960416481979805","35391.6286092578876779785582128221772937","52526.6368879954016546036357813040655893","124.384099104638094775101446705805982996","10.9811233346011192738732194995009880151"
"수유2동","11305620","dong","114911.476624809452824309187532108778224","181930.11159116366423271600259396818178","373.19453919165887634014671079781365539","35.4733570833017509285227014325778822103","113585.335657798327395841228934535991309","179245.270134835813604857794958605994762","377.102335413561063526954529759047306231","36.2481787479892535603897689852362784979","112428.644820064512325559850762609801494","181451.433167420433394813748031363433471","372.217590136183329543444756057505242679","37.629382585040888686761498100844724054"
"수유3동","11305630","dong","123898.031124669693442414947785360041044","205522.731986914619547528286377854152071","324.5141252599698793519095718565021432","65.3027787125353752116996099762234444561","123070.209796382212267820004302949727204","202479.211649960556294167296478752806571","330.251391562908573351501343292639197665","69.6333114508112163556222451467692019132","126896.111347099094725576622846456410568","209248.42652713340799134996772787704597","323.093600189771116174126032294189362888","46.5187481726255164918823198415631844035"
"우이동","11305645","dong","3551.91196967679631105890204789488675146","7154.19743640016636489153979096524782732","20.3274526977085876605714270733205881797","2.20034610039683007841284447822677946671","3470.87462727541535511994320672635503399","6980.19620158466117198111110549320617393","20.2825094582111204930123562073823390672","2.32581264399392592118191731230439157247","3493.61216119117561964086980898561423083","7244.34255437523372825332406753545693885","19.8930013825664050408337420359175134254","2.66195062273539911188413483046754639313"
"인수동","11305660","dong","30061.4804012273081285641853925242926513","49152.877779694357762758760077290443758","116.862593411494949811739575111640784125","12.1406630321340769663675059544655442477","29946.5309031099123774477775512728704618","50516.2073669849931787175989085948158254","113.203667985622165421760849149474073029","12.4577699023763849468323288711866592094","30787.5610474283852465157447045766187696","51688.3748969838258072722014011942035652","112.513699191029011793936289396608350365","14.970232028142363561284387365207800829"
"도봉구","11320","gu","31851.1689543209357876352636854140284121","66741.3756030224644248255000930266056092","165.429872943661887299767733571801535239","18.7719287716286858041399840354341341624","31315.3822793318889202311861192300998085","65088.8637574346263031226930902238040079","162.407888656155660518908407804632124788","19.4364388215029498436552854116277255295","30719.3402913233184690821574970441546282","63501.7062159777696421176456466549433138","159.965910250331594836123131215527640905","17.4712367737172831429788919631014470139"
"창1동","11320511","dong","51644.9485752763105973666776478935955312","114906.437593446017615818759073087908945","249.340221338092669487997277621104228738","15.666349297141140140969992289006585116","46586.8536612737981891836121478917854389","98468.8228788432785840733594227977511413","240.687979900734535475999985519261192706","16.1912760789055457609447233997878571765","48278.1134493481857444366811594727563","105932.97409033808904930329545413406992","236.859634578556197937218756900977087851","16.200326540660104478530494625835810143"
"창2동","11320512","dong","114081.864912964108674564438639505663634","184837.447507313459056086401930905952354","487.446819886498170680476310503120154595","34.3713480442702962810201416099539423936","126266.217547718888201461928003482963269","211143.417275803334784568028535856954088","472.552569067314375625367582472140112891","35.1657080879600986839592737716062112845","128103.908404176500691245999556991514096","210450.942309601827028100486545526760004","462.577240057132818526920403596006813165","37.6709974565202447239980752045095208634"
"창3동","11320513","dong","63467.8835231522377530984334232434075131","100579.150310433820044435416696190552671","245.560001196701512725188519853435556836","14.5808631682042706497931753372415085367","58911.2850527257238863196547201214337114","95791.1335440157838631099438022671195237","236.789438794228749494157419785569984207","14.8170542562421368050274060392486604029","67824.5226184458941328559124140461265449","106192.793022600337910716619507179421773","231.42002805950125889849924182660739845","12.2032062152897513537685862703695130842"
"창4동","11320514","dong","32269.5388917585759660967381608103419485","111442.221605023192551388308462231312929","249.775255914078973211543236955109153379","32.4635153176397501555255031542042934556","36503.977040196096244978408128338174308","121006.395970094111315594341034765898427","246.478720909809051887114874294727534027","33.683492838904996629920251540329774633","28700.8364200495085913239697895495514203","99457.4724488409780931837865852656133329","241.010452871230074782026356705853036836","23.7765831804035270328848834402327820938"
"창5동","11320515","dong","76490.7360893590614934546851452380248811","169890.244821370526875683342690818829231","377.160840400697378919062675452853048078","73.638485860346916462279483466800626459","80802.059631807570698265417688602582666","178795.21408941816140184982713276794421","384.193729499719275435123075559232883189","78.0857539670813510239059129458349339559","70640.8794066369197127744451996099406046","164380.208031677550899796105316036760143","374.782069087792913920983422475695162672","104.754587630389172896782009987884518779"
"도봉1동","11320521","dong","4602.69896290122307761516069163629905388","10001.7849686371305533771316461315032779","27.3176893182324194950655822269000325135","3.73338244098161165826177878650212016578","3806.61453346934654341551727587332894282","8185.67028137489091468337793073739041598","26.5525272635780873031184799622894444257","3.91355821531917611936247259193030145864","3848.12281997550311452545503450307579936","8408.09974343671717867200860538217797178","25.8212944131821276395604693883114359319","2.52948067608970366817987017750472698164"
"도봉2동","11320522","dong","24086.7634506099646941208902528538642168","77227.2213974219733428988019914774331331","238.223347050481096574698671130552040467","45.244998887349999833932835796109378477","24445.9002999172985522264624704815615628","76181.6976547995071126566428526353198288","236.869899662219388009286475822281563556","42.7705981407120295732406014288418808103","22302.0147268361216010203166568687039786","71746.8361714211695778240551608692619643","236.961236602531527851124108634496135617","17.6695462712939621300438749447826679022"
"쌍문1동","11320660","dong","37815.2352146540811038139013262419180806","77432.6017620920807809619289555738693809","204.059438747334347201807971045275741073","20.4416275137849296097739186582951716638","37104.7824572433539222266590768132811106","76564.3908717852864461644336071911028793","184.671328196022123856211926831547735363","21.1213158766705465544048053967256013118","36296.8453963857571303557318969252597684","71843.4711684692568457362299385731642042","187.644964783646697988972056312180865073","15.0296089243082046881504830035428755915"
"쌍문2동","11320670","dong","103972.494549337763077881435118579713154","185099.558755914153923735223885024398202","376.577725701911810509766696824525755306","55.6004627501001142043516307491508832298","95973.5735579846639870667279711671091467","174748.177736084125595123325868027231064","377.59740741290064221408124823873159011","57.8808418492205923794550820936475683372","102082.672085193479969743262684840484701","183418.457722142295655785117838126455364","368.809605030924165344170386959939486525","27.2347715171380686116013823176067514053"
"쌍문3동","11320680","dong","98851.4400822394808929876581357070277915","160101.86266878207527923195613894352374","348.765120318816638837555237319927822575","40.8424396920377049797273341295826425574","96329.13222690332305339822170987606637","156336.354128909197867953342167343082436","340.386676094892318174885662956778715979","45.2594445665888243834514832619283890609","102369.336874860111672975258830543489672","157809.456946086791174705417466382235321","337.633475747077943299918592421370380714","40.0501518221630647279382490834219705388"
"쌍문4동","11320681","dong","57228.2009032998396422108778485575154841","134808.158386418136613066953054889441396","340.686743265708443058273137863563473732","21.5158960175363747370279375634443087697","57741.7871802039044914892677975078339929","126468.411722301502066997190060759419181","363.122122019036970561840730878437026466","22.5824959910552719462139378871022317685","56609.7016462418901622703132125991202389","124127.507981110146675886013564209318406","363.600253041648890000441351713180233328","25.1018786871257705265325938240183602313"
"방학1동","11320690","dong","76359.2679871566590035371981742874009513","141918.937592689470476153908915947148404","292.929923160728941192280556928732895943","48.6472736697111208166752256943611205767","63918.9660054617795418440465163157465312","116888.423427098681589771401968736351551","291.154124891412335558680533891349942647","51.6229356345119194459509399732190423168","62785.0372197718339196667258599423105535","111900.248131812226131111505732948737024","285.317987876577220827713971692815696137","63.1800227494156663802991980111059383654"
"방학2동","11320700","dong","34903.858194693734585097521093121890931","54615.9467449714977432310543021983306988","200.913233722135210132683858158396686805","11.7148721708719821273336733156808690965","40989.6027106635281819353222905614971806","62625.7379643526693756363326188864428712","194.887923790718481912273665221439214242","12.2502536256213600866773500977298011466","32449.1432989297815462179383639831654292","54435.4640305330765922153721627051463769","190.232827412982365079336272184301889806","9.22852439796809126529693707362311686379"
"방학3동","11320710","dong","18462.0447151165702720358987643642720693","55354.2333301198797701608755386349572404","161.230993274905925698131762726487887345","9.79115962767742168284075039705898985177","18626.6686845000772844558070247531071313","55115.6251396909806616518838826633462177","156.895523802804537109195126824599830782","10.3728126748661794065738642820327912291","20130.1771833666616938921582936453866027","58496.2598093362854020703617074102059644","154.590454319500941685512045873036988287","16.1839574703908977760926594846877142489"
"노원구","11350","gu","27075.7677988293075553606506934913506456","67767.2732319151297606189312175327751475","156.62771276437355682424183362163010847","18.8856382186778412120916810815054234985","26724.5896733809586973136515516141461227","66028.5662147535761884008146301364424268","153.219415501974765234386631692071974034","19.8925902765934600395404215539511997928","27407.3533611614164169448121469041257569","67434.9910595289979634246588939329545321","150.238600546996886033893594578035485318","15.9885714466181750588549519821192835803"
"월계1동","11350560","dong","43908.3330188508975875642159460643480287","102911.481343534596622950873468128709184","221.308126608987853321016560371603384597","23.1923959787814598657515501249452390367","49524.7650816204979104693117100679774295","108742.893380609614630488607258473387402","211.274769593759793393243604657840375279","22.0684630997248415418718322731173303887","51249.3867592502957502210948254786559404","108268.306979705217837881296280192364804","211.520886282604308354677119515904880822","24.1522510652750682153422580713968106559"
"월계2동","11350570","dong","18496.8773463847782250470218648532591363","43092.0795341256946554534062915129614609","134.800197881065443888915395799798603281","10.9989729269572772770761816990148636805","17544.5069170481569186804245904891529535","41325.2058289534150806465788925189405829","139.244988310452288815953030869948445453","11.0190623752256923953904760948121511028","17750.6447457303644477033993857651191932","42476.3242336503280858020335544009703204","129.928506675974777697699004818956403386","6.36835510108759250563132346774011285248"
"월계3동","11350580","dong","18715.2443686771363132462754027980008484","87924.5812391247406032908215235990372887","264.445739896867484330366237726886683876","14.728176942730321788618029581587485812","16169.9596342120557624653733504662305833","82110.2001885559419374696286470978876972","259.039528839446114715741775371489600761","15.9452358757224082597732919062935175737","17313.1836586026223210372164274734297514","87340.6449177647389805455775341504090817","254.797461109234566943091911761463504548","11.7825415541842574308944236652699886496"
"공릉1동","11350595","dong","90858.6477247240166514266841823769936239","164512.433936113664800898460638534727032","327.05577504964290790367673820010466705","72.9629565730332001580686053896136438511","91164.0881930803085459742210150732053175","170316.749603390752329334789141902722083","316.342601378746016449322334255947906371","82.0576523197225090844262167133724889972","95532.4094042604582839368941490790696299","178042.043291409004159570421453294588451","316.13721077922728770211461945640502369","51.7666467027003934462324380767881510985"
"공릉2동","11350600","dong","10439.6934846550162272095151900028568103","27863.3285460833741828988479659413828044","56.5895401895207093769281561475046476931","9.16288244524088571385361504433189558587","10168.8931240781098266641821620989383183","26601.2059790721651916192647522199247184","56.6034149358036301608679708280684452334","9.17120729301063818421750385267017411003","9599.93417820363382380098951915540534447","24995.2065942784153763268246436028609172","56.2440590070759818568267706014660889407","9.82054541905133087260083090305589899407"
"하계1동","11350611","dong","32971.1998539073647314389443171736526293","94484.0603667851852255645758066780142849","193.681766085521429418314183659702281743","51.9364769597468454484376128572421471802","31238.3599466325783851040024203406738523","93001.5125766407143275718504567439058793","190.458733600352148665610038962578753061","53.7967050114407432190258401348631267367","30837.7703974346569344259390744649970495","88144.9123103487280264820157512936421085","196.339234730798426233440222627732252539","31.5557366571224929508940678485815250054"
"하계2동","11350612","dong","59241.1896694994911035560476942028618857","165844.114996973866270188009504589798329","475.813309928637733844240712883156208829","11.5790969082838221528557555895900999695","62952.1248129343377632298479927294947816","176625.763587924266868019701979344447969","465.109943038627478072693375783535108016","13.2527142765399712371340664815308539146","54231.3912236283635330451857228762087507","150751.431429366535826115047571600659327","454.017362807162303909453408243927785357","27.5173832408627302926689721070258846333"
"중계본동","11350619","dong","19168.9281840127116054513231070097170446","47495.8188347949642486096681537615351708","135.466639674876245187312839943775591273","11.1866329523925930452850944203385687221","19727.61050082503208458106704149605818","49716.479013246348469107131944020045224","129.32664395282038745951231436778096926","12.2608934791908574222330868422660881257","21887.8768028478885289983499358308378659","55328.0246879392531931797347674631791236","123.525637108109759823993155289372364481","8.58453523192568599889995722055857727801"
"중계1동","11350621","dong","56039.2821228871367540527903565686908735","174222.809315493156212570535525565725339","470.146099009139995004067201701179168241","23.9868824738834410447904590493636590724","62414.973066798183530074874941553991302","198113.253793386153580098253345033210143","453.204762789267711542526276685006437067","25.2038404632126409909881058369148193458","62378.9767304822356158768182313116885612","193382.520319995900773088575326497018453","449.569901426402864334804357990610208356","34.7313405112504563592459984499798241176"
"중계4동","11350624","dong","22270.0723388344775297819968218688657395","60929.1477986768172990039778569425547604","139.711839057777593136898517910742290955","13.735550408691046186761941360364758057","21215.4858593936624326205041388407091595","54036.8989073875969797368175067249670243","137.816385031625520600729100671977399956","14.5080128371571305422556422213682581557","22513.3785299585596626611135922229261656","60700.636989395843503006761318197397256","137.972175773501033411921107568314240312","13.3980038012941017625125930849682706189"
"중계2.3동","11350625","dong","51246.7537877500638554203659874788564563","178503.837464112157523922487741403635319","431.750340105479288371078372799454515757","30.6944509913759555018159056452576525103","54931.589742352970839175327800293132007","180844.131604651086309507496571539447303","414.429899903202856337910826042487697554","32.4593819233800729431703202198599675297","55606.3743604865947466447128260052158642","185184.020359190850422651627847321415847","402.535800144044673580957162604950357207","24.3911262342183932112644250216779560127"
"상계1동","11350630","dong","11870.5048639818015402575687174752358552","30984.1283153097664240178686846978376122","81.7834106343647207937973476321231309579","11.9563464286843456506713763665753782108","12259.7834930781258692113773991234547298","32550.8659596513829540720214289744996644","81.5432831747091356091813534624178513955","12.5506618913319189825959619365959451277","12812.7349997378608565426528401275396981","33094.0706527024544628288695639645523844","79.9384313193443079586644590948875663202","11.1439151901829491093872627590725156913"
"상계2동","11350640","dong","171979.055744333226318114921629894754241","289161.309230539388487493523460172856067","347.396828323219865415118389558705264195","71.3134581702940587481762381713748064985","168746.11010276639637377343077015991888","264002.687088560920797083252542141215587","340.117674357988156276124692861025375321","75.413942281712794464028582599325486257","177737.692984993499620148952469349675935","260297.258556184579001071211740734972044","334.793402352851425792362927809228950054","39.4790795843571299154155951900367772102"
"상계3.4동","11350665","dong","13578.8338097125729347047491880689602415","19622.6629773354753013011759960498772541","58.2034591391792368195948342408879430849","5.84694665247960610043604347916797062444","12055.3712628570236381465022636706932883","17930.5918403538419811812814253823204189","54.747101736524031072444416626678628306","5.43489599632805491226972105735327867142","12932.7366422565771630051532411174396528","18943.0633445299840743290702607220101118","52.0626873352666680575549574735905085783","4.42302476476601781727900523669441488807"
"상계5동","11350670","dong","120092.651244499624158579741725154348359","203058.258587343012305639310478796631785","468.02814165420900161316205099619091055","34.9025768363442876327058048496212025236","107014.932306314980447800271957162523965","184654.773819477876031452437057119450005","473.517960152363578010320858776530603627","47.3602418898489033031815609665458906597","117420.967728313105463636286855685340495","199840.708271045008065810254980954552749","449.468332193140260639690543154196332801","35.0503796420638339203216189052457327219"
"상계6.7동","11350695","dong","38968.9848909690992529512713356572989792","121705.325711990505166163078791919070767","250.438794373669408797365211503420748192","61.9158560796294113914296851628577385755","40677.8876226166160986804440313156578987","129679.478160696715509925434592965482904","244.127965479417283861083663460579633944","65.3955285859629034833683508792972037798","40305.0396675692430422239779420840239798","135117.948555238580712014911686748584248","240.843545137767835413582437904581661777","44.2525084673193202714284020772041005744"
"상계8동","11350700","dong","20695.2373691393957876451743587213743596","124929.831209814975102289154285082152729","374.190693592969143581533089065188500561","17.6997235913097944948477958312965197022","16096.8222717535433082637079426014706916","100951.715034450179912308632950487116126","367.149671792709926345829278392434564092","17.2661999560496728391462873185367231892","19825.0956368088474699411155310589786482","125460.415405337124422778228742019054111","357.612151816987249920396091111719040807","17.6399272278256397837165532778124098383"
"상계9동","11350710","dong","28466.6469893742621015348288075560802834","136349.42095967594858947408836544091533","272.806461830852074754513778904022806462","15.4538735469999328092454478263790902372","29949.0310133325654389955942062372217583","109040.750472734951670650118543688388478","267.971127172901008821186204778222516582","16.0777876964129735748361025522888050604","28399.1322793983547863813939201965809505","113161.052159222890930208003378735086052","262.715850298998857757172613048444534032","31.5076645453585586623280636584405985736"
"상계10동","11350720","dong","39624.3779916824686472923171227022757344","105710.140760139638842721910889288125964","217.917826378385382275036691326892936079","12.4588546325759180307036013565200923949","33699.8562248175400739059256804403457581","84199.3763097370932495433829777160926042","211.464139678711056735132225824215528218","13.4929395670797192272520002691112600636","31303.8814315722327015032853999666102696","85167.9464817440403068865073096100129323","206.430762407150385850727970876181410891","13.2562213290607767846686318433373783081"
"은평구","11380","gu","39393.4056236043778929378449492128555591","66879.5251565588002893375539154935043128","156.361074943559934503599677458722705831","16.2918617564776092188390396504048840056","38356.5268429905593937544939951406787726","65310.6080756299608221121121021435965306","155.477976689225774043329766781428748893","17.1637164899308327507315596861181612449","39096.9804753689954900310285839533947707","66614.613586368663677667659448144223148","152.829324413130774772713028500494345489","15.7110535921137816043726887938943441203"
"녹번동","11380510","dong","43062.1158386288234131730299216856818962","78351.0622874437083337666794937130139052","168.989402086301754531934145250699420703","38.3251344239789497769133966365404415971","46327.0636810849601148193986542001643249","81686.67028944056744079624756892804027","171.989890900770662811619223929028299238","39.3651652088901831494212228681968986282","46262.6961758068038813948892887229461992","81926.8902039500369210928643487847240278","197.189836819169847427483853522064253102","27.0356002537675115183409428919096005242"
